order_id,products
1794720,24852 42265 18465 46906 31299 20842 43122
87335,24852 13245
2840352,25890
1452176,12863 32439 3957 33198
659455,35412 10337 377
2969260,43352
12948,42633 24852 2966 44570 6046
977274,23829
1022846,34243 47626 44142
1993595,10441
3227797,4486 21903 13870 30776 27464 29270 18027 13292 10749
3020715,21137 22832 32059 5826 4952 33754 4957
1183824,22699
437168,3873
2705267,37026 41290
3043118,12916 11925 32478
3248786,1025 24852 27156 7090 36550 34126 33768 4210
1067138,21903 48034 8277 47209
2724542,44560 23650 6348 9138 11187
2694391,24852 16797 9138 16953 41658 43221 5212 36216
1758891,21137 40868 329 7781
2629018,47626 49683 25134 26209 22151 20114 21288 15290
755214,37646 34448 21137 19348 12341 35898 5959 34379 3020 45646 7521 9825 13176 5757
2989973,30784 47209 21137 13535 5876 40706 781 6948 27966 39275 13176 39877 5612
1407231,21288 40120 14161 3798 33000 13042
2195370,33549
2866134,15924 13944 23909 34234
2195637,19057 13176
2945162,20114 30776 49235 33120
166170,47626 26209
2979553,33303 39194 33198 43961 21603 9964 35951
2661442,34530 39180 27966 13176 32655 25598
264659,46990 27966 29668 13176
927278,16414
1013705,49683 16920 32478
2583584,35914 35951 21137 37646 37687 36717 13176
579709,38928 26900 16797
2167289,17313 32478
2567783,8193 47626 31003 25134 45104 31553 17858 7628 22620 41950 21497 41597
2749555,22035 21616 9421 17131 1323 13176 19894 8174
2123785,32775 22108 23734 6352 33521 36691 40910 32727 13287
3027779,47626 24852 16797 432
1694789,26894 27845 47211 26349
1674447,30597 5077
205930,11520 46979 47626 47766 13176
2770068,19660
2263934,47209 38510 11440 17600 30440 24830 37646 24852 9550 20842 29594 38313 49075 10749
2277873,16797 43352
787816,12341 40120 33279
468246,4097 8277 47209 24184 21137 4920 27966 13176
780757,40338 24852 4138 29101 13870 1100
2321589,5785 9426 21903 26047 45007
278318,17027 14652 4942 6891
2079116,17795
2655935,43693 32403
1463235,12545 24852 23579 13740 9038
2756368,20995 35887 47209 6948 9534 13176 31720
553998,44560 45104 34012 30949 34027 24852 23909 16254
3104046,38768
1938913,9482 34339 47792 27847 33754 40795 46820 16613 5479 25466 40571
2164950,47141
3242228,20119 6489 6046 30639
2752491,15390 34050 24852
1532190,30233 19677 24852
1987192,5258 43154
1759592,32403
2854292,24852
266204,24852
2715836,36106 27020 11281 29346 32553 38200 48739 48229 30696 44799 24053
574174,14467 6552 27966 39877 22990 42450 9825 13176
1905729,18689 20186
118042,28985
1460731,26209
905543,11777 12341 6774 21137 39928 24852 26604
2278793,45066 18465 30776 8277 47209 43122 14462 24852 21137 19154 6948 15290 5077 27966 13646 44422 26209 30494
2667291,44799 7295
2462584,22151 18610 47314
2859957,21903 41618 24852 34358 39097 27966 45007 8277 14947 38383 43772
511307,28465 24799
2915284,24852 1511
1113278,25146
268798,16797 17976 43352 39275 8048
2568305,19057 4942 13176
1864145,12743 49610 42460 14111
3206475,2481 12859
2262697,10761 21137 27966 21326 35951 13176
2874590,47209 19057 23679 10912 4799 13031 29447 2855 5959 1364 13176 20345 20384 2504 12745 27104
2739596,15872 26209 14947 20082 23192 37022 43788 33055 39737 27966 19311 28535 13176 10172 45007
2554837,45061 38672 34487 4687
1401048,19173 24852 22825 28465 23909 21903 14240 39877 13263
2251972,45066 27845 24852 41290 12672
1531783,14371 41540 43295
2927292,5450 49235
3014504,45066 21267 25247 18465 19006 27966 27845 49235 15613
761274,20869 26915 11737 41319 21616
38139,16797 18465 13740 2611 27573 15290 47167 44098 39877 45767 8277 47209 40174 13176 36085 5876 2295 4600 9595
2373735,3798 13176
380242,21903 40723 21019 6046 28849 4920
1340168,47626 33370 26209 13944 17616 30958 23341 11676 16797 33198 31683 33787
249546,5212 26209 35951 47766 13176 46979
1470161,43154
1539699,21387 19220 24852 31640 26521 11182 11707 329 44632 32740 24549 365 6390
2910131,11447
1019405,48220 24838 31635
1417130,9871 47766 27949 37687 43726 46802 35045
28858,3339 18465 5479 38383
886212,5640 24852 34969 5479
87085,5258 33000
1660221,21903 22935 30024 47209
1591110,16797 12606 44368 46045
627476,38883 35561 30827
1202340,40939 26348 41400 22362
2546834,24524
1526166,4114
1370550,34262
2368502,196 48142 49235
565829,30751
2637705,47626 15396 28204 47209 28289 34049 28993 25931 8021 46979 39928 21497
925389,2825 21137
2505949,16415 43086 47209 19057 21137 13984 7350 26309 27966 13176 46485
250596,10851 37646
2313605,39558 42768 5785 21019 5450 17872 44632 26209
923225,24852 11182
3173231,27966 5960 37461
1138921,7588 39386
399413,24852 3431 9075
295033,12324 35535 44632
273409,8277 13176 8174
739118,46979 47766 23341 20802 7762 17634 33401 34940
1829313,44632
2216779,5258 16797 31651 12341 196 36557 16974 14419 46061 38768 8048 8571
728411,49169 17948 6182 30291 45662 47209 38077 41220 790 28985 8518 3957 405 35750 45007
3111818,43631 34483 15999
1685493,39698 2974 48171 40174 30960
1768471,35221 44632
2580764,37276 27086 26620
846025,36865 27662 22035 14947 24184 23219 30391 24852 5450 17794 1463 32747
3130682,24852 44142
1585449,24852
1482092,38444 35419 23763 15587 8049
183430,46226 24852 28439 22559 34270 4975 29820
1294947,9346 45007
454814,3798
2850934,13841 33827 12333 24186 20119 41148 10957 17616 26839 46817 23296 45832 36107 24852 14104 16696 6489 49517 13169 9623 29646
2420634,12315 47209 21137
1954109,17924 4920 8571
2934251,24838 2078 33000
638962,20738 13966 43319 36690
2795374,11520 38273 260 30489 19240 28204 5450 34126 45007 27104 16868 39928
3239230,40939
252017,38652
913869,260 47788 4332 43631
1163122,23821 20670 42446 79 8277 4847 35951
3050165,16797 40742 21288 6184 35886 12341 27845 10441 43352 8048 13176
1442935,24852
3242537,47626 5194 49235 13409 47209 18027 21137 28309 33000 14084 44389 39275 21903 24489 8138 27086 27104
838812,48667 31808 42562 30808 5734 17008 43127 39581 27313 7860 18125 11009 34586 27423 38200 5962 31060 23909 40332 40354 4006 30170 46572 26604 7663 4595
1205822,47626 2078 43086 26209 13435 47766 30480 41757 28985 3957 27521 24964 22935 432 19894 45007 13780
1131583,16408 47209 35951 30391 5876 19204 20247 16154 13176 19376 33754 47591 23029
1450959,21903 38164 25138
1834316,9825 35142 24235
1188230,16647 24852 19871 18346 28204 29615 39491 36307 13176 47357
1633224,557
1185159,35909 25931 27985
832031,47766 16083
1036847,47144
1733618,47144 23273 33198 18362
1118954,15366
377951,27360 31215
1539597,17600 5323 28204 44949 14233 27966
708864,32047 28083
2494897,45066 48523 2361 16965
2768666,23687 26509 9510 43565 10673 16826 29553 4595
932604,35504 33716 19660 5876 3957
2708342,43352 26714 35181
1552491,21903 47890
2459973,21376 11520 40709 32139 27086 20574 25824 4210
2998180,1729
2464343,29852 6184 48890
1126303,17487 39040 27325 19678 7485 2913 44987 27086
1187688,39180 24852 4942 24954
2870782,1648 38579 24852 23909
2146661,26165 37564
2300542,38928 6184 3298 889
2376670,14862 6195 33845 26709 19068 21137 29345 28441 33636 13176 30151 42460
1701947,20995 45066 22035 15902 45106 35921 47209 18027 19057 28289 43654 43713 46785 27845 40706 24841 24852 42265 44359 13176 21903 16797 49075 21949 24561
496366,14233
3291325,21125 44811 43662 15693 21469 24799 25832
1175733,1511 40571
553856,35951 13176
1021025,28309 27730
414944,32655 31640 27845 21704 6104 13176
492,49683 20542 46667 43086 44632 21137 26315 8424 29453 24852 49475 24952 13702 21903 33232 26604
458160,44632 14947 13535 27521 1935
2443761,47209 44142
704656,17047 33198 4398 2480
1794490,19702
2532726,13575
872067,42633 28427 23322 16797 47144 9387 44085 33090 31683 25804 11361
3066453,3696 40571 38089 20754 48527 33682
61501,273 32276 30489 21019 33731 14660 34034
110121,18610 10685 6341 19660 45007 8277 26209 41065 47209 10749
250609,12341 25146 1158 21137 20738 40706 24841 39180 33037 24852 30489 9515 9018 23879 21903 5547 33198 11712 39877
2001519,6046 26668 48190 49235 31342 44670
1008859,45 34358 14999 44229 33647 16759 13176 21927
385355,47144 15322 27360 31981
2979177,21137 27966 31040
1283764,37646 26165 23650
2060163,5646 35914 49235 5876 13176 37774 26047
3236880,37687 43352 12899 33768
3139817,31872 47766 1215 17638 25466
287545,16185 7644
1482880,3971 13203 21927 43961 49217 25164 49235
896460,4605 24964 17949 14947
473370,21903 31915 39928 34243 6347 16349 21108 13176 16249
3292987,45578 24852 5479 38264 28656
2072973,46886 24746 1194 7350 47045 3413
578969,26914
566285,41787 37193 31717
3416644,32959 11629
1688894,28204 7953 24852 21903 16797
2600283,36441 26284 42731 29447 16747
1798306,21903
2304491,24852 16797
1569768,47626 8277 24852 39275 35221 11182
1569590,17794 22035 24852 38164 30233 38689 18362 28476 5077 6104 41950 25340
3289479,11520 27521 26369 21903 47766 49235 47209 13176
62499,46720 20995 14233 8859 19660 5479 23288
1416917,10335 40427 12016
2682992,31759 12341 39863
1266001,7688 13198 24852 28199 26317 5883
3420168,18441 21137 14881 18370 27845 44625 35921 8021 1883 38383 24561
1715638,10235 22959 12218 14147 48071 40009 11985 33113 30696
388828,21903 27845 47209
503233,39947 22556 47526 29487 20794
587808,47626 21903 34969 11688 31805 47044 35784 26209 47209 34284 44142 33401
2572786,38273 21137 24852 31288 27086 48848 5077 29950
3332458,45066 24852 11941 28985 8518 16249
397822,34210 28593 43744 9321 17791
560950,28373 27966 13176 21903 13249
2843402,1541 13966 17323 17334
217064,47144 34969 49383 37147 28985 44359 16759 13176 24964
1955423,5716
2330494,35980 21137 24852 20632 2855 4920 41787 3020 43875 38639 43122 33401
1592900,13176
392444,36107 46992 41658 14917
887039,26209 11068
80946,6088 24024
620463,6146 41540 6750 47209 21616 12932 30391 16083 5876 24830 40706 37158 8518 13646 5479 39275 36216 24964 21903 21938 41950 39911 13819
1875814,24852 42888 34768
2542001,47626 26661 49191 23088 16965 4697 26209 22124 21616 4605 47766 47783 28842 2275 24852 43821 10749 15693 7035 24964 21903 9637 1511
28715,12395 35951
1443875,31102 6760 12427
915381,10121 47626 34458 28985 26862 42495
2063429,11266 31651 196 46149 6184 37710
2152256,21290 27695 32689 37940 2362 17982 45374 13380 27344 12144
140129,14084 13176
2011413,45570 17948 2086 41192 17902 3957 4472
1733766,13966 12078 12341 25802 38768 8048 4724 8571
2265981,47626 37646 28437 42265 21543 28985 37825 8518 34126 32230 47209 11629 13176 25466 5886
908084,47626 17948 34358 24852 8518 21903 24489 39877
3014891,45066 31371 47626 42265 432 5450 33120 20842
1624137,47626 5212 20082 21137 37718 13198 1511
2118729,40021 22124 32211 30696
807738,21903 19887 12341
1853027,47209 48775 8866 13176 46990 9666 31720
2818511,21903 45603 42342
556963,14467 32655 30489 39097 1240 35939 47209 47866
1877906,8590 24852 48019 24217 11182 6074 1236 32611
590511,20776
2380492,19057 13176
1525426,42585 24852 13646 41305 21903 432 32701 44514
962962,43295 27845 19660 13176
834223,5120 36869 36389 42585 20588 9881 38557 4274 13031 31478 30489 48925 41271 4920 46906 13176 18829 21903 22416 2979 8103 26032 16848
2206660,47626 42265 46886 47144 26604 13176
1967721,47626 16797 31555 27730 39408 18670
2618564,5646 5161 25146 41540 44632 35958 21137 16083 24852 18200 26410 35221
111438,33569 48679 22744 12916
331028,1541 5003
730613,26723 21616 10476 15604 38689 13176 32655 21903
1998630,43662 13263 45537
2544534,10296 21616 21137 47766 21709 42768 35147 37825
308572,18465
3235565,40939
745311,44987 14165 5750
2476761,26209 21137 41658 24852 38689
2917546,1940 13245
363626,22935 13147
3081675,16616
1970396,47766 24024 2781 32760
1882408,14233
357124,47626 3599 21777 288 17224 20842 37866 28918
1828167,2675
2490336,21386
1362187,47626 48679 33352 22089 26209 21616 24852 41757
3180930,14097 24852 28199 26038 49354 34534
3373969,44949 28204 21573 48205 31055 35921 2770 2014 22757 38647
2874310,24964 24852 47766 25890 46900 46906 27845 10603 21616
221120,48574 8518 7247 27224 18656 27872 14077 40063
1727802,21137 24852 30391 46676
1357325,9358 16283 16797 29223 6184 43352 11759 9076 13176
3125026,29447 32655
2078073,34358 32189 15197
794985,7189 44862 1217 27985 354
2357455,49683 39984 35547 47209 3835
1456805,24852 16290 8247 14903 35784 40910 16220 377
2414763,196
900435,46061 8571
3059430,21903 38689 30776 28985 45007 23634 32864
3115624,40706 46979 21903 8467 42265 2078 6046 36389 30391 43961 8518 19660 1244 24933 23543 43768
767051,27156 35887 25138 15950 35951 46823 7414 30967 37646 31040 21903 43961 41950
3163162,47626 26165 13176 18370
1695522,13575 16797 9644 12341 196 43352 6758 26348 9076 13176
3339060,1940 43728
3072032,8277 5876 24838 13176 21903
458134,40486 28427 36107
284220,17794 45066 49683 28985 26209
1610811,21903
3188462,20738
1978039,5380 32134 21137 5785 2086 33198 25931 19660 8277 3957 13176 46969 7676
2008984,35628 4658 41658 29370 27845 9065
2949328,47626 47630 28204 47209 47766 30489 16759 24964 22935
266641,11520 24852 1463 47209 46969
1775548,27511
2354346,25146 11543 20339 13716 1463 5069 7156
2199569,44632 13176
1676487,47766 29987 19024 42450 15700 35951
660248,35221 21938 48205
1392638,35951 27325 24830
2180534,31623 24852 20842
977296,21903 9124 12069 42803 32950 39121 20580
3272231,25495 19660 42871
88699,20995 14084 24964 20114 29118 27715 36676 8518 13176
645363,24964 3717 24852 5785 47144 26283 45613 24759 37065 41950 34034
3193286,16797 33198 11827
1705380,1327 5041 41921 37861
2083844,21841
528283,45066 47626 45081 5684 7781 24680 47209 14992 8424 17652 24852 6948 41842 8138 11212 24561 46584
1961831,27730 39040 17131 27966 44533
1674417,22024 39993 19653 35271
1385727,48364 18159 13176 24964 21903
546751,14084 25659 44632 13176
231187,39657 21769 22802 32691
3199215,21903 47766
665274,2585 13870 30776 11520 32515 44008
2836157,37646 30489 30561 34668
1421204,28204
2770803,26497 6550 44059 45104 15290 14147 27104 353 23909 33129 40945
1495088,49191 25166 44632 11422
2179455,46650 20082 27845 24852
2444193,38928 22046 2855 19887 39657 14444 4724 13176
954365,49667 47626 7693 22559 24184 27275 260 15134 28458 14126 49520
2413789,48679 37947 42585 4799 24852 30489 22367 21903
2855913,49683 24852 30489 26283 15712 47209 13806 21872 3957
1463529,36878 28754 49235 35413 101 38511 45687 40070 34969 42139 17616 42193 7407 13559 24830 19213 20250 16168 16185 21307 40261 34643 37214 35181 13176 10637 5014 28572 33198 12727 38357 21471 2538
45309,24852
2733627,8424
184522,48415 49235 6873 13176
2721227,48215 21601 42633 13966 47766 4289 18659 25830 12011 11009 24852 4920 33090 24425 19348 9121 46025 42450
431320,24852 9387 7786
668628,13176
2079177,20643
2771466,21512 32403 12961 24852 40746 48435 10049 23909
1957858,25824 3398 27086 24852 30489 5785 44765
2894148,36011
881075,15872 21137 2082 36389 3896 8518 19820 14702 19057 46969
1166082,19660 24852 21903
1603949,46088 41131 14385 44470 2120
2465616,2536 39280
1935142,35503
430472,36758 24622 432 44632 228 9071 39024
3130663,44632 32465
2796899,12545 17027 24964 41999 21137 49683 22935 43928 7963 3631 4658 11193 5450 34126 43086 26209 25199 5876
1004282,47766 432 46522 27323 30169 15599 4210 48116
1531286,44683
2537489,43352 5258 8048 42392
6490,3594
1611568,46175 18610 6846 12481 1241 24852 33626 40332 24985 29095 20919
1183312,47626 48679 21137 47766 37646 24852 28985 7503 22935 40377 39928
2603940,47209 19894
103925,11777 33037 5785 13603
649007,28289 44683 42768 24622 28985 9689 47209 46969
672038,39475 20082 21267 24852 18786 44910 24489
87724,2433 31759 12341 39275 10227 13176
1511656,21010 24120 6347 26347 24852 18727 17794 28553 13733 26032 28601 45007 44514
806117,21572 26348 48142 13176 43352 16797
1419549,8277 45681 47734 29447 39812 21903 35221
153819,6036 23082 6340 26709 10473
974983,4137 24852 32041
2003734,28204 34358 42181 11361
3299503,14645 1090 5699 41290 38996 39408
703379,25146 41057 31394 41165 16083 33000 24838 24852 25890 9598 34688 38274 10132 18926 21497
3350832,49683 47766 24852 35652 5479 39877
2797047,11520 28985 26856
2941444,21137 47252 33303 25138 30391 42442 43086 24035 44393 35951 3957 13176
2603706,11520 21137 2078 35503 32689 39108 30923 19660 41805 10724 13045 36471 13176 31737 36085 34044
3413251,21376 32139 42265 35105 22959 15950 8277 33754 4957 13176
1175200,1158 42265
2792179,39190
1384850,49683 27695 30662 34270 25837
2224852,35909 47141 6155 31116
1778400,40604 23986
370318,46979 15902 28204 45104 18352 45007 49241 39275 7916
2738548,4451
325894,33198 4821
1198927,1541 30320 13997 1743 365 38277 12218
3255822,12813 45204
1594293,11798 47144 35440 40621 38113 35042 45285 7419 31506 21288 20929 22476
2162476,31513 329
69932,24852 39225 8087 29118 35784
2162556,45066 27179 13870 43631 18110 40174 26369 13176 36729
2500789,47626 37524 47766 17948 36011 21174 28745 26209 20842 13176
1069295,13176
747062,1940 20463
919213,21903 24852 1463 20178 31315
1071434,22035 28204 30391 24799 28465 34668 21903 35221 45007
1945693,37646 24852
2182505,45123 5082
837426,8843 41400 4938 49235 46061 13424
3355774,47626 21903 42768 27156 24852 22935 18479 25659 18362 27336 14678 42585 32734 26209
176110,16797 27966
1656237,31495 3957
1509340,47626 9755 45674 31343 25783 24852 10032 33589 40285 49517 16797 28647 46572 23540
208572,45066
122744,5130 22935 7916
1560757,24852 48301 25466
2867524,35305 3957
642312,15261 28842
2936862,48679 28204 37947 46654 21137 46802 42719 4920 41787 8021 1896 13176 21903 22935 18370 39877 12745
2069969,502 5369 4987
477524,38656 24852 33754 21497 33787
612421,24852
1717284,16965 48857 30949 46906 13176
2969427,18348
2179778,47766 26165 39877
32180,29615 11983 877 5488
2467904,38944 6583 40910
1230691,21137 14966 13176
2972305,17948 4302 7021 26486 17794 32134 24489 18918
